traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,hour,day_of_week,month,year,is_weekend
4335,None,298.49,0.0,0.0,8,Clear,sky is clear,2016-02-10 16:00:00,16,2,2,2016,0
4397,None,295.59,0.0,0.0,8,Clear,sky is clear,2016-02-10 17:00:00,17,2,2,2016,0
3944,None,293.82,0.0,0.0,0,Clear,Sky is Clear,2016-02-10 18:00:00,18,2,2,2016,0
4191,None,290.19,0.0,0.0,0,Clear,Sky is Clear,2016-02-10 19:00:00,19,2,2,2016,0
3221,None,288.12,0.0,0.0,0,Clear,Sky is Clear,2016-02-10 20:00:00,20,2,2,2016,0
2190,None,287.21,0.0,0.0,0,Clear,Sky is Clear,2016-02-10 21:00:00,21,2,2,2016,0
1468,None,286.38,0.0,0.0,0,Clear,Sky is Clear,2016-02-10 22:00:00,22,2,2,2016,0
958,None,285.64,0.0,0.0,0,Clear,Sky is Clear,2016-02-10 23:00:00,23,2,2,2016,0
552,None,285.69,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 00:00:00,0,3,3,2016,0
407,None,285.36,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 01:00:00,1,3,3,2016,0
264,None,284.82,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 02:00:00,2,3,3,2016,0
341,None,284.81,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 03:00:00,3,3,3,2016,0
852,None,282.55,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 04:00:00,4,3,3,2016,0
2659,None,283.81,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 05:00:00,5,3,3,2016,0
5531,None,284.05,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 06:00:00,6,3,3,2016,0
6066,None,283.87,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 07:00:00,7,3,3,2016,0
4873,None,284.76,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 08:00:00,8,3,3,2016,0
4477,None,285.81,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 09:00:00,9,3,3,2016,0
4041,None,289.11,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 10:00:00,10,3,3,2016,0
4277,None,292.56,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 11:00:00,11,3,3,2016,0
4366,None,296.44,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 12:00:00,12,3,3,2016,0
4298,None,297.94,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 13:00:00,13,3,3,2016,0
4520,None,297.5,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 14:00:00,14,3,3,2016,0
5179,None,297.15,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 15:00:00,15,3,3,2016,0
6510,None,298.91,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 16:00:00,16,3,3,2016,0
6015,None,296.17,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 17:00:00,17,3,3,2016,0
4305,None,294.55,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 18:00:00,18,3,3,2016,0
2945,None,292.6,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 19:00:00,19,3,3,2016,0
2159,None,291.48,0.0,0.0,0,Clear,Sky is Clear,2016-03-10 20:00:00,20,3,3,2016,0
1802,None,290.75,0.0,0.0,8,Clear,sky is clear,2016-03-10 21:00:00,21,3,3,2016,0
1405,None,290.12,0.0,0.0,8,Clear,sky is clear,2016-03-10 22:00:00,22,3,3,2016,0
1000,None,289.36,0.0,0.0,8,Clear,sky is clear,2016-03-10 23:00:00,23,3,3,2016,0
713,None,288.53,0.0,0.0,12,Clouds,few clouds,2016-04-10 00:00:00,0,6,4,2016,1
671,None,287.93,0.0,0.0,12,Clouds,few clouds,2016-04-10 01:00:00,1,6,4,2016,1
557,None,287.72,0.0,0.0,12,Clouds,few clouds,2016-04-10 02:00:00,2,6,4,2016,1
560,None,287.42,0.0,0.0,44,Clouds,scattered clouds,2016-04-10 03:00:00,3,6,4,2016,1
1018,None,287.5,0.0,0.0,44,Clouds,scattered clouds,2016-04-10 04:00:00,4,6,4,2016,1
3047,None,287.53,0.0,0.0,44,Clouds,scattered clouds,2016-04-10 05:00:00,5,6,4,2016,1
5869,None,287.8,0.0,0.0,64,Clouds,broken clouds,2016-04-10 06:00:00,6,6,4,2016,1
6199,None,287.59,0.0,0.0,64,Clouds,broken clouds,2016-04-10 07:00:00,7,6,4,2016,1
5460,None,287.14,1.02,0.0,64,Rain,moderate rain,2016-04-10 08:00:00,8,6,4,2016,1
4967,None,287.23,0.76,0.0,64,Rain,light rain,2016-04-10 09:00:00,9,6,4,2016,1
4089,None,287.87,0.3,0.0,64,Rain,light rain,2016-04-10 10:00:00,10,6,4,2016,1
4202,None,289.36,0.0,0.0,64,Rain,light rain,2016-04-10 11:00:00,11,6,4,2016,1
4452,None,291.86,0.0,0.0,64,Rain,light rain,2016-04-10 12:00:00,12,6,4,2016,1
4532,None,293.58,0.0,0.0,64,Rain,light rain,2016-04-10 13:00:00,13,6,4,2016,1
5155,None,297.04,0.0,0.0,64,Rain,light rain,2016-04-10 14:00:00,14,6,4,2016,1
5619,None,296.6,0.0,0.0,48,Clouds,scattered clouds,2016-04-10 15:00:00,15,6,4,2016,1
6177,None,295.82,0.0,0.0,48,Clouds,scattered clouds,2016-04-10 16:00:00,16,6,4,2016,1
5749,None,295.38,0.0,0.0,48,Clouds,scattered clouds,2016-04-10 17:00:00,17,6,4,2016,1
4177,None,294.66,0.0,0.0,92,Clouds,overcast clouds,2016-04-10 18:00:00,18,6,4,2016,1
2964,None,293.23,0.0,0.0,92,Clouds,overcast clouds,2016-04-10 19:00:00,19,6,4,2016,1
2372,None,292.05,0.51,0.0,92,Rain,light rain,2016-04-10 20:00:00,20,6,4,2016,1
2101,None,290.77,0.4,0.0,100,Rain,light rain,2016-04-10 21:00:00,21,6,4,2016,1
1266,None,289.83,1.14,0.0,100,Rain,moderate rain,2016-04-10 22:00:00,22,6,4,2016,1
1138,None,289.59,1.16,0.0,100,Rain,moderate rain,2016-04-10 23:00:00,23,6,4,2016,1
514,None,289.1,1.02,0.0,88,Rain,moderate rain,2016-05-10 00:00:00,0,1,5,2016,0
314,None,288.9,2.03,0.0,88,Rain,moderate rain,2016-05-10 01:00:00,1,1,5,2016,0
243,None,287.01,7.05,0.0,88,Rain,heavy intensity rain,2016-05-10 02:00:00,2,1,5,2016,0
316,None,286.4,2.73,0.0,92,Rain,moderate rain,2016-05-10 03:00:00,3,1,5,2016,0
850,None,286.45,1.11,0.0,92,Rain,moderate rain,2016-05-10 04:00:00,4,1,5,2016,0
2665,None,291.097,0.0,0.0,92,Rain,light rain,2016-05-10 05:00:00,5,1,5,2016,0
5487,None,287.246,0.0,0.0,80,Rain,light rain,2016-05-10 06:00:00,6,1,5,2016,0
6046,None,287.246,0.0,0.0,80,Rain,light rain,2016-05-10 07:00:00,7,1,5,2016,0
5909,None,287.246,0.0,0.0,80,Rain,light rain,2016-05-10 08:00:00,8,1,5,2016,0
4859,None,286.665,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 09:00:00,9,1,5,2016,0
4293,None,286.665,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 10:00:00,10,1,5,2016,0
4469,None,286.665,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 11:00:00,11,1,5,2016,0
4581,None,287.86,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 12:00:00,12,1,5,2016,0
4477,None,287.86,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 13:00:00,13,1,5,2016,0
4949,None,287.86,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 14:00:00,14,1,5,2016,0
5355,None,288.774,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 15:00:00,15,1,5,2016,0
5905,None,288.774,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 16:00:00,16,1,5,2016,0
5687,None,288.774,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 17:00:00,17,1,5,2016,0
4226,None,286.381,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 18:00:00,18,1,5,2016,0
3243,None,286.381,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 19:00:00,19,1,5,2016,0
2619,None,286.381,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 20:00:00,20,1,5,2016,0
2456,None,283.973,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 21:00:00,21,1,5,2016,0
1886,None,283.973,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 22:00:00,22,1,5,2016,0
2110,None,283.973,0.0,0.0,0,Clear,Sky is Clear,2016-05-10 23:00:00,23,1,5,2016,0
649,None,282.715,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 00:00:00,0,4,6,2016,0
429,None,282.715,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 01:00:00,1,4,6,2016,0
274,None,281.639,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 02:00:00,2,4,6,2016,0
324,None,281.639,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 03:00:00,3,4,6,2016,0
830,None,281.639,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 04:00:00,4,4,6,2016,0
2704,None,280.091,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 05:00:00,5,4,6,2016,0
5668,None,280.091,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 06:00:00,6,4,6,2016,0
6170,None,280.091,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 07:00:00,7,4,6,2016,0
5694,None,284.001,0.0,0.0,36,Clouds,scattered clouds,2016-06-10 08:00:00,8,4,6,2016,0
4672,None,283.979,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 09:00:00,9,4,6,2016,0
4341,None,283.979,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 10:00:00,10,4,6,2016,0
4431,None,283.979,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 11:00:00,11,4,6,2016,0
4483,None,287.271,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 12:00:00,12,4,6,2016,0
4562,None,287.271,0.0,0.0,0,Clear,Sky is Clear,2016-06-10 13:00:00,13,4,6,2016,0
4704,None,288.144,0.0,0.0,56,Clouds,broken clouds,2016-06-10 14:00:00,14,4,6,2016,0
5106,None,288.144,0.0,0.0,56,Clouds,broken clouds,2016-06-10 15:00:00,15,4,6,2016,0
5899,None,288.144,0.0,0.0,56,Clouds,broken clouds,2016-06-10 16:00:00,16,4,6,2016,0
5464,None,288.144,0.0,0.0,56,Clouds,broken clouds,2016-06-10 17:00:00,17,4,6,2016,0
4261,None,286.119,0.0,0.0,48,Clouds,scattered clouds,2016-06-10 18:00:00,18,4,6,2016,0
3095,None,286.119,0.0,0.0,48,Clouds,scattered clouds,2016-06-10 19:00:00,19,4,6,2016,0
2802,None,283.896,0.0,0.0,92,Rain,light rain,2016-06-10 20:00:00,20,4,6,2016,0
2630,None,283.896,0.0,0.0,92,Rain,light rain,2016-06-10 21:00:00,21,4,6,2016,0
1669,None,283.896,0.0,0.0,92,Rain,light rain,2016-06-10 22:00:00,22,4,6,2016,0
1011,None,279.027,0.0,0.0,92,Rain,moderate rain,2016-06-10 23:00:00,23,4,6,2016,0
517,None,279.027,0.0,0.0,92,Rain,moderate rain,2016-07-10 00:00:00,0,6,7,2016,1
333,None,279.027,0.0,0.0,92,Rain,moderate rain,2016-07-10 01:00:00,1,6,7,2016,1
264,None,277.867,0.0,0.0,92,Rain,moderate rain,2016-07-10 02:00:00,2,6,7,2016,1
352,None,277.867,0.0,0.0,92,Rain,moderate rain,2016-07-10 03:00:00,3,6,7,2016,1
741,None,277.867,0.0,0.0,92,Rain,moderate rain,2016-07-10 04:00:00,4,6,7,2016,1
2511,None,277.36,0.0,0.0,80,Rain,light rain,2016-07-10 05:00:00,5,6,7,2016,1
5528,None,277.36,0.0,0.0,80,Rain,light rain,2016-07-10 06:00:00,6,6,7,2016,1
6235,None,277.36,0.0,0.0,80,Rain,light rain,2016-07-10 07:00:00,7,6,7,2016,1
5307,None,278.658,0.0,0.0,0,Clear,Sky is Clear,2016-07-10 08:00:00,8,6,7,2016,1
4594,None,279.568,0.0,0.0,0,Clear,Sky is Clear,2016-07-10 09:00:00,9,6,7,2016,1
4424,None,279.568,0.0,0.0,0,Clear,Sky is Clear,2016-07-10 10:00:00,10,6,7,2016,1
4524,None,279.568,0.0,0.0,0,Clear,Sky is Clear,2016-07-10 11:00:00,11,6,7,2016,1
4532,None,281.165,0.0,0.0,12,Clouds,few clouds,2016-07-10 12:00:00,12,6,7,2016,1
4572,None,281.165,0.0,0.0,12,Clouds,few clouds,2016-07-10 13:00:00,13,6,7,2016,1
4922,None,281.134,0.0,0.0,24,Clouds,few clouds,2016-07-10 14:00:00,14,6,7,2016,1
6143,None,281.134,0.0,0.0,24,Clouds,few clouds,2016-07-10 16:00:00,16,6,7,2016,1
5394,None,281.134,0.0,0.0,24,Clouds,few clouds,2016-07-10 17:00:00,17,6,7,2016,1
4642,None,279.287,0.0,0.0,56,Clouds,broken clouds,2016-07-10 18:00:00,18,6,7,2016,1
4642,None,279.287,0.0,0.0,56,Clouds,broken clouds,2016-07-10 18:00:00,18,6,7,2016,1
3889,None,279.287,0.0,0.0,56,Clouds,broken clouds,2016-07-10 19:00:00,19,6,7,2016,1
3196,None,279.287,0.0,0.0,56,Clouds,broken clouds,2016-07-10 20:00:00,20,6,7,2016,1
2608,None,277.572,0.0,0.0,0,Clear,Sky is Clear,2016-07-10 21:00:00,21,6,7,2016,1
2610,None,277.572,0.0,0.0,0,Clear,Sky is Clear,2016-07-10 22:00:00,22,6,7,2016,1
1766,None,277.572,0.0,0.0,0,Clear,Sky is Clear,2016-07-10 23:00:00,23,6,7,2016,1
1186,None,275.788,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 00:00:00,0,2,8,2016,0
656,None,275.788,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 01:00:00,1,2,8,2016,0
539,None,274.06,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 02:00:00,2,2,8,2016,0
371,None,274.06,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 03:00:00,3,2,8,2016,0
436,None,274.06,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 04:00:00,4,2,8,2016,0
739,None,272.416,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 05:00:00,5,2,8,2016,0
1343,None,272.416,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 06:00:00,6,2,8,2016,0
2222,None,272.416,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 07:00:00,7,2,8,2016,0
3397,None,277.685,0.0,0.0,24,Clouds,few clouds,2016-08-10 08:00:00,8,2,8,2016,0
4359,None,277.73,0.0,0.0,48,Clouds,scattered clouds,2016-08-10 09:00:00,9,2,8,2016,0
4944,None,277.73,0.0,0.0,48,Clouds,scattered clouds,2016-08-10 10:00:00,10,2,8,2016,0
4723,None,277.73,0.0,0.0,48,Clouds,scattered clouds,2016-08-10 11:00:00,11,2,8,2016,0
4876,None,281.114,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 12:00:00,12,2,8,2016,0
4640,None,281.114,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 13:00:00,13,2,8,2016,0
4688,None,283.216,0.0,0.0,20,Clouds,few clouds,2016-08-10 15:00:00,15,2,8,2016,0
4626,None,283.216,0.0,0.0,20,Clouds,few clouds,2016-08-10 16:00:00,16,2,8,2016,0
4980,None,283.216,0.0,0.0,20,Clouds,few clouds,2016-08-10 17:00:00,17,2,8,2016,0
4980,None,279.669,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 17:00:00,17,2,8,2016,0
4388,None,279.669,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 18:00:00,18,2,8,2016,0
3559,None,279.669,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 19:00:00,19,2,8,2016,0
3390,None,279.669,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 20:00:00,20,2,8,2016,0
4077,None,275.216,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 21:00:00,21,2,8,2016,0
4016,None,275.216,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 22:00:00,22,2,8,2016,0
2153,None,275.216,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 23:00:00,23,2,8,2016,0
1523,None,272.439,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 00:00:00,0,5,9,2016,1
1022,None,272.439,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 01:00:00,1,5,9,2016,1
686,None,272.439,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 02:00:00,2,5,9,2016,1
384,None,271.09,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 03:00:00,3,5,9,2016,1
403,None,271.09,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 04:00:00,4,5,9,2016,1
764,None,271.09,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 05:00:00,5,5,9,2016,1
1579,None,270.365,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 06:00:00,6,5,9,2016,1
1757,None,270.365,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 07:00:00,7,5,9,2016,1
2513,None,270.365,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 08:00:00,8,5,9,2016,1
4872,None,279.867,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 10:00:00,10,5,9,2016,1
4114,None,279.867,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 11:00:00,11,5,9,2016,1
4612,None,285.676,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 12:00:00,12,5,9,2016,1
4631,None,285.676,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 13:00:00,13,5,9,2016,1
4662,None,287.464,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 14:00:00,14,5,9,2016,1
4100,None,287.464,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 15:00:00,15,5,9,2016,1
4193,None,287.464,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 16:00:00,16,5,9,2016,1
4029,None,287.464,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 17:00:00,17,5,9,2016,1
3788,None,284.478,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 18:00:00,18,5,9,2016,1
3224,None,284.478,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 19:00:00,19,5,9,2016,1
2405,None,284.478,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 20:00:00,20,5,9,2016,1
1917,None,282.814,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 21:00:00,21,5,9,2016,1
1613,None,282.814,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 22:00:00,22,5,9,2016,1
949,None,282.341,0.0,0.0,0,Clear,Sky is Clear,2016-09-10 23:00:00,23,5,9,2016,1
484,Columbus Day,282.341,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 00:00:00,0,0,10,2016,0
327,None,282.341,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 01:00:00,1,0,10,2016,0
261,None,282.341,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 02:00:00,2,0,10,2016,0
302,None,282.382,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 03:00:00,3,0,10,2016,0
797,None,282.382,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 04:00:00,4,0,10,2016,0
2577,None,282.565,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 05:00:00,5,0,10,2016,0
5360,None,282.565,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 06:00:00,6,0,10,2016,0
6172,None,282.565,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 07:00:00,7,0,10,2016,0
5226,None,287.212,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 08:00:00,8,0,10,2016,0
3954,None,287.8,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 10:00:00,10,0,10,2016,0
4125,None,287.8,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 11:00:00,11,0,10,2016,0
4271,None,293.495,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 12:00:00,12,0,10,2016,0
4426,None,293.495,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 13:00:00,13,0,10,2016,0
4711,None,293.495,0.0,0.0,0,Clear,Sky is Clear,2016-10-10 14:00:00,14,0,10,2016,0
5074,None,295.163,0.0,0.0,8,Clear,sky is clear,2016-10-10 15:00:00,15,0,10,2016,0
6036,None,295.163,0.0,0.0,8,Clear,sky is clear,2016-10-10 16:00:00,16,0,10,2016,0
5440,None,295.163,0.0,0.0,8,Clear,sky is clear,2016-10-10 17:00:00,17,0,10,2016,0
4188,None,292.49,0.0,0.0,36,Clouds,scattered clouds,2016-10-10 18:00:00,18,0,10,2016,0
3267,None,292.49,0.0,0.0,36,Clouds,scattered clouds,2016-10-10 19:00:00,19,0,10,2016,0
2608,None,292.49,0.0,0.0,36,Clouds,scattered clouds,2016-10-10 20:00:00,20,0,10,2016,0
1924,None,291.252,0.0,0.0,56,Clouds,broken clouds,2016-10-10 21:00:00,21,0,10,2016,0
1372,None,291.252,0.0,0.0,56,Clouds,broken clouds,2016-10-10 22:00:00,22,0,10,2016,0
1567,None,291.252,0.0,0.0,56,Clouds,broken clouds,2016-10-10 23:00:00,23,0,10,2016,0
1373,None,289.914,0.0,0.0,56,Clouds,broken clouds,2016-11-10 00:00:00,0,3,11,2016,0
611,None,289.914,0.0,0.0,56,Clouds,broken clouds,2016-11-10 01:00:00,1,3,11,2016,0
491,None,289.914,0.0,0.0,56,Clouds,broken clouds,2016-11-10 02:00:00,2,3,11,2016,0
477,None,288.957,0.0,0.0,24,Clouds,few clouds,2016-11-10 03:00:00,3,3,11,2016,0
890,None,288.957,0.0,0.0,24,Clouds,few clouds,2016-11-10 04:00:00,4,3,11,2016,0
2854,None,288.957,0.0,0.0,24,Clouds,few clouds,2016-11-10 05:00:00,5,3,11,2016,0
5599,None,287.724,0.0,0.0,36,Clouds,scattered clouds,2016-11-10 06:00:00,6,3,11,2016,0
6294,None,287.724,0.0,0.0,36,Clouds,scattered clouds,2016-11-10 07:00:00,7,3,11,2016,0
5998,None,287.724,0.0,0.0,36,Clouds,scattered clouds,2016-11-10 08:00:00,8,3,11,2016,0
4684,None,292.17,0.0,0.0,0,Clear,Sky is Clear,2016-11-10 09:00:00,9,3,11,2016,0
4053,None,292.17,0.0,0.0,0,Clear,Sky is Clear,2016-11-10 10:00:00,10,3,11,2016,0
4151,None,292.17,0.0,0.0,0,Clear,Sky is Clear,2016-11-10 11:00:00,11,3,11,2016,0
4401,None,295.369,0.0,0.0,32,Clouds,scattered clouds,2016-11-10 12:00:00,12,3,11,2016,0
4519,None,295.369,0.0,0.0,32,Clouds,scattered clouds,2016-11-10 13:00:00,13,3,11,2016,0
4715,None,295.369,0.0,0.0,32,Clouds,scattered clouds,2016-11-10 14:00:00,14,3,11,2016,0
4802,None,295.908,0.0,0.0,24,Clouds,few clouds,2016-11-10 15:00:00,15,3,11,2016,0
6139,None,295.908,0.0,0.0,24,Clouds,few clouds,2016-11-10 16:00:00,16,3,11,2016,0
5787,None,295.908,0.0,0.0,24,Clouds,few clouds,2016-11-10 17:00:00,17,3,11,2016,0
4378,None,293.244,0.0,0.0,92,Clouds,overcast clouds,2016-11-10 18:00:00,18,3,11,2016,0
2948,None,293.244,0.0,0.0,92,Clouds,overcast clouds,2016-11-10 19:00:00,19,3,11,2016,0
2445,None,293.244,0.0,0.0,92,Clouds,overcast clouds,2016-11-10 20:00:00,20,3,11,2016,0
2091,None,289.81,0.0,0.0,92,Clouds,overcast clouds,2016-11-10 21:00:00,21,3,11,2016,0
1293,None,289.81,0.0,0.0,92,Clouds,overcast clouds,2016-11-10 22:00:00,22,3,11,2016,0
791,None,289.81,0.0,0.0,92,Clouds,overcast clouds,2016-11-10 23:00:00,23,3,11,2016,0
446,None,285.927,0.0,0.0,92,Clouds,overcast clouds,2016-12-10 00:00:00,0,5,12,2016,1
272,None,285.927,0.0,0.0,92,Clouds,overcast clouds,2016-12-10 01:00:00,1,5,12,2016,1
230,None,285.927,0.0,0.0,92,Clouds,overcast clouds,2016-12-10 02:00:00,2,5,12,2016,1
270,None,282.049,0.0,0.0,92,Rain,light rain,2016-12-10 03:00:00,3,5,12,2016,1
801,None,282.049,0.0,0.0,92,Rain,light rain,2016-12-10 04:00:00,4,5,12,2016,1
2741,None,282.049,0.0,0.0,92,Rain,light rain,2016-12-10 05:00:00,5,5,12,2016,1
5296,None,279.532,0.0,0.0,92,Rain,moderate rain,2016-12-10 06:00:00,6,5,12,2016,1
5871,None,279.532,0.0,0.0,92,Rain,moderate rain,2016-12-10 07:00:00,7,5,12,2016,1
5453,None,279.532,0.0,0.0,92,Rain,moderate rain,2016-12-10 08:00:00,8,5,12,2016,1
4837,None,277.988,0.0,0.0,92,Rain,light rain,2016-12-10 09:00:00,9,5,12,2016,1
4155,None,277.988,0.0,0.0,92,Rain,light rain,2016-12-10 10:00:00,10,5,12,2016,1
4278,None,277.988,0.0,0.0,92,Rain,light rain,2016-12-10 11:00:00,11,5,12,2016,1
4278,None,279.83,0.0,0.0,56,Clouds,broken clouds,2016-12-10 12:00:00,12,5,12,2016,1
4397,None,279.83,0.0,0.0,56,Clouds,broken clouds,2016-12-10 13:00:00,13,5,12,2016,1
4646,None,279.83,0.0,0.0,56,Clouds,broken clouds,2016-12-10 14:00:00,14,5,12,2016,1
4757,None,282.057,0.0,0.0,20,Clouds,few clouds,2016-12-10 15:00:00,15,5,12,2016,1
6211,None,282.057,0.0,0.0,20,Clouds,few clouds,2016-12-10 16:00:00,16,5,12,2016,1
5762,None,282.057,0.0,0.0,20,Clouds,few clouds,2016-12-10 17:00:00,17,5,12,2016,1
4332,None,279.553,0.0,0.0,12,Clouds,few clouds,2016-12-10 18:00:00,18,5,12,2016,1
3080,None,279.553,0.0,0.0,12,Clouds,few clouds,2016-12-10 19:00:00,19,5,12,2016,1
2518,None,279.553,0.0,0.0,12,Clouds,few clouds,2016-12-10 20:00:00,20,5,12,2016,1
2154,None,276.35,0.0,0.0,0,Clear,Sky is Clear,2016-12-10 21:00:00,21,5,12,2016,1
1373,None,276.35,0.0,0.0,0,Clear,Sky is Clear,2016-12-10 22:00:00,22,5,12,2016,1
864,None,276.35,0.0,0.0,0,Clear,Sky is Clear,2016-12-10 23:00:00,23,5,12,2016,1
480,None,273.771,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 00:00:00,0,3,10,2016,0
330,None,273.771,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 01:00:00,1,3,10,2016,0
233,None,271.178,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 02:00:00,2,3,10,2016,0
308,None,271.178,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 03:00:00,3,3,10,2016,0
790,None,271.178,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 04:00:00,4,3,10,2016,0
2764,None,270.969,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 05:00:00,5,3,10,2016,0
5668,None,270.969,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 06:00:00,6,3,10,2016,0
5589,None,270.969,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 07:00:00,7,3,10,2016,0
5186,None,270.969,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 08:00:00,8,3,10,2016,0
5089,None,277.268,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 09:00:00,9,3,10,2016,0
4182,None,277.268,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 10:00:00,10,3,10,2016,0
4394,None,277.268,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 11:00:00,11,3,10,2016,0
